STATION_ID,LNG,LAT,STATION_NAME
34664,113.682396,34.796729,"东风路政七街
"
34665,113.692298,34.794807,"东风路枣庄
"
34666,113.697671,34.793577,"东风路中州大道
"
36641,113.77465,34.8343,G107鸿宝路
36621,113.77435,34.82036667,G107连霍高速
36640,113.77473333,34.81958333,G107连霍高速
36622,113.7744,34.81226667,G107明德街
36639,113.77475,34.81146667,G107明德街
36623,113.77443333,34.80008333,G107姚桥路
36638,113.77478333,34.8018,G107姚桥路
36624,113.77445,34.79338333,G107平安大道
34678,113.645456,34.801258000000004,"省中医院
"
34679,113.63855,34.801055,"东风路天明路
"
34680,113.632384,34.798015,"东风路丰乐路
"
34681,113.627944,34.795583,"东风路南阳路
"
34682,113.620792,34.791934000000005,"沙口路东风路
"
34683,113.622765,34.787881,"市第九人民医院
"
34684,113.625231,34.784434999999995,"沙口路农业路
"
34685,113.625971,34.7818,"农业路沙口路
"
34686,113.618079,34.778354,"农业路嵩山北路
"
34687,113.611666,34.776125,"冉屯路桐柏路
"
34688,113.60698,34.777138,"冉屯路冉屯东路
"
34689,113.595141,34.779773,"电厂路化工路
"
34690,113.596128,34.782813,"电厂路白庄
"
